Date,Ticker,Price,SMA_20,SMA_50,RSI
2025-02-21 00:00:00-05:00,,,,,
2025-02-24 00:00:00-05:00,,,,,
2025-02-25 00:00:00-05:00,,,,,
2025-02-26 00:00:00-05:00,,,,,
2025-02-27 00:00:00-05:00,,,,,
2025-02-28 00:00:00-05:00,,,,,
2025-03-03 00:00:00-05:00,,,,,
2025-03-04 00:00:00-05:00,,,,,
2025-03-05 00:00:00-05:00,,,,,
2025-03-06 00:00:00-05:00,,,,,
2025-03-07 00:00:00-05:00,,,,,
2025-03-10 00:00:00-04:00,,,,,
2025-03-11 00:00:00-04:00,,,,,
2025-03-12 00:00:00-04:00,,,,,
2025-03-13 00:00:00-04:00,,,,,17.295121326857213
2025-03-14 00:00:00-04:00,,,,,28.103474838332453
2025-03-17 00:00:00-04:00,,,,,31.38906629462269
2025-03-18 00:00:00-04:00,,,,,32.92620568354804
2025-03-19 00:00:00-04:00,,,,,31.806565346361225
2025-03-20 00:00:00-04:00,,,124.63766975402832,,29.466587835278226
2025-03-21 00:00:00-04:00,,,123.91250648498536,,30.80167863704085
2025-03-24 00:00:00-04:00,,,123.25232124328613,,34.27923830753182
2025-03-25 00:00:00-04:00,,,122.57427978515625,,32.1941216498258
2025-03-26 00:00:00-04:00,,,121.85159721374512,,31.33646430078634
2025-03-27 00:00:00-04:00,,,121.4493350982666,,30.023272817030538
2025-03-28 00:00:00-04:00,,,120.89231986999512,,27.032395421090214
2025-03-31 00:00:00-04:00,,,120.42855262756348,,28.014640045195538
2025-04-01 00:00:00-04:00,,,119.99366912841796,,24.696419825702257
2025-04-02 00:00:00-04:00,,,119.4840919494629,,31.057519438762704
2025-04-03 00:00:00-04:00,,,118.65838851928712,,23.957479932904498
2025-04-04 00:00:00-04:00,,,117.49370574951172,,19.01645315943668
2025-04-07 00:00:00-04:00,,,116.59643287658692,,20.576828799714693
2025-04-08 00:00:00-04:00,,,115.52857666015625,,17.873780579902867
2025-04-09 00:00:00-04:00,,,114.90496826171875,,34.57652253194983
2025-04-10 00:00:00-04:00,,,114.05344047546387,,28.804278406374856
2025-04-11 00:00:00-04:00,,,113.1481388092041,,33.45494751119355
2025-04-14 00:00:00-04:00,,,112.3011318206787,,37.411206758310705
2025-04-15 00:00:00-04:00,,,111.32097587585449,,35.51334338727051
2025-04-16 00:00:00-04:00,,,110.36408805847168,,35.12399339315173
2025-04-17 00:00:00-04:00,,,109.49199485778809,,34.90812599959022
2025-04-21 00:00:00-04:00,,,108.48624191284179,,32.72247606855064
2025-04-22 00:00:00-04:00,,,107.54672622680664,,37.55860404149609
2025-04-23 00:00:00-04:00,,,106.78848381042481,,41.45115303210429
2025-04-24 00:00:00-04:00,,,106.1609043121338,,44.86527489953009
2025-04-25 00:00:00-04:00,,,105.54267082214355,,43.85635248857315
2025-04-28 00:00:00-04:00,,,105.06685295104981,,44.91987929197758
2025-04-29 00:00:00-04:00,,,104.60597801208496,,46.02105566758204
2025-04-30 00:00:00-04:00,,,104.28537292480469,,46.295405496807064
2025-05-01 00:00:00-04:00,,,103.81167449951172,,44.319960337999305
2025-05-02 00:00:00-04:00,,,103.75998039245606,114.69523910522462,48.79866612647679
2025-05-05 00:00:00-04:00,,,104.02690200805664,114.16411911010742,48.29738297740334
2025-05-06 00:00:00-04:00,,,104.10891723632812,113.57255294799805,42.621285130840135
2025-05-07 00:00:00-04:00,,,104.51799774169922,113.04814300537109,47.46470076032933
2025-05-08 00:00:00-04:00,,,104.60001258850097,112.54144058227538,49.82528209433541
2025-05-09 00:00:00-04:00,,,104.9469612121582,112.14616592407226,46.45349450744961
2025-05-12 00:00:00-04:00,,,105.58518714904785,111.90561218261719,60.479948378118266
2025-05-13 00:00:00-04:00,,,106.09368019104004,111.69401947021484,60.22373595088813
2025-05-14 00:00:00-04:00,,,106.51121139526367,111.46976333618164,52.97340642410736
2025-05-15 00:00:00-04:00,,,106.99336090087891,111.19455459594727,54.31003961801266
2025-05-16 00:00:00-04:00,,,107.5545425415039,110.94579132080078,56.38829025969309
2025-05-19 00:00:00-04:00,,,108.20966873168945,110.68749084472657,55.730704301580346
2025-05-20 00:00:00-04:00,,,108.74003257751465,110.52521911621093,55.79799054032931
2025-05-21 00:00:00-04:00,,,108.93438339233398,110.2893455505371,47.007096185494596
2025-05-22 00:00:00-04:00,,,109.0666015625,110.09219299316406,48.47991559757203
2025-05-23 00:00:00-04:00,,,109.17844009399414,109.92217315673828,46.405505782048245
2025-05-27 00:00:00-04:00,,,109.39665031433105,109.73004745483398,51.69019011405249
2025-05-28 00:00:00-04:00,,,109.5666446685791,109.50437545776367,50.93725247124109
2025-05-29 00:00:00-04:00,,,109.84897537231446,109.31431854248046,55.359763625985636
2025-05-30 00:00:00-04:00,,,110.12037010192871,109.1148796081543,52.473293342985805
2025-06-02 00:00:00-04:00,,,110.24065933227538,108.93643493652344,50.653837534819324
2025-06-03 00:00:00-04:00,,,110.45886917114258,108.78266418457031,54.027984936185256
2025-06-04 00:00:00-04:00,,,110.9410186767578,108.64803192138672,57.97332905893325
2025-06-05 00:00:00-04:00,,,111.26013221740723,108.52248397827148,55.61548114874269
2025-06-06 00:00:00-04:00,,,111.61304588317871,108.44602005004883,58.95898607225405
2025-06-09 00:00:00-04:00,,,112.10066261291504,108.40669692993164,60.575338953208366
2025-06-10 00:00:00-04:00,,,112.34770202636719,108.48776504516601,66.31973047626141
2025-06-11 00:00:00-04:00,,,112.56143836975097,108.54717376708984,64.18809804981824
2025-06-12 00:00:00-04:00,,,112.92876663208008,108.64380233764649,62.01467774228324
2025-06-13 00:00:00-04:00,,,113.16139144897461,108.66547439575196,57.294541192504525
2025-06-16 00:00:00-04:00,,,113.42234802246094,108.85137512207031,60.70874373833691
2025-06-17 00:00:00-04:00,,,113.55406913757324,109.11163619995118,53.722926208169554
2025-06-18 00:00:00-04:00,,,113.65546913146973,109.34883361816406,52.45825140774873
2025-06-20 00:00:00-04:00,,,113.98601417541504,109.67232055664063,52.54267825164948
2025-06-23 00:00:00-04:00,,,114.30661849975586,109.85285308837891,53.801726551585446
2025-06-24 00:00:00-04:00,,,114.75944137573242,110.2045735168457,57.05230553252694
2025-06-25 00:00:00-04:00,,,115.12527770996094,110.52090301513672,59.065364497997884
2025-06-26 00:00:00-04:00,,,115.54976768493653,110.8038298034668,60.685368345605625
2025-06-27 00:00:00-04:00,,,115.84253692626953,111.12294296264649,59.88776929590605
2025-06-30 00:00:00-04:00,,,116.14524726867675,111.42734329223633,56.19685157965362
2025-07-01 00:00:00-04:00,,,116.62509269714356,111.78967407226563,62.046363824666884
2025-07-02 00:00:00-04:00,,,117.03040161132813,112.20032806396485,62.46805053705238
2025-07-03 00:00:00-04:00,,,117.36321449279785,112.5746272277832,63.94706060477605
2025-07-07 00:00:00-04:00,,,117.63963661193847,112.86294509887695,56.814222324247424
2025-07-08 00:00:00-04:00,,,117.91127281188965,113.14616744995118,60.71367047325785
2025-07-09 00:00:00-04:00,,,118.150630569458,113.44988082885742,61.33320819824355
2025-07-10 00:00:00-04:00,,,118.34505577087403,113.7990461730957,66.89689611846454
2025-07-11 00:00:00-04:00,,,118.53491439819337,114.1187483215332,63.829716319184385
2025-07-14 00:00:00-04:00,,,118.60564041137695,114.3719093322754,54.20628877721473
2025-07-15 00:00:00-04:00,,,118.41167984008788,114.50547653198242,39.790970767006414
2025-07-16 00:00:00-04:00,,,118.14569664001465,114.60566162109374,40.95150464213572
2025-07-17 00:00:00-04:00,,,118.17129783630371,114.76939453125,47.471619039460585
2025-07-18 00:00:00-04:00,,,118.10718002319337,114.94813873291015,43.306164649526565
2025-07-21 00:00:00-04:00,,,117.94394340515137,115.04269882202148,40.18204243706974
2025-07-22 00:00:00-04:00,,,117.95908889770507,115.19648361206055,48.66911206539575
2025-07-23 00:00:00-04:00,,,118.06255722045898,115.45081192016602,54.20007351343923
2025-07-24 00:00:00-04:00,,,118.16114692687988,115.55128692626953,55.58288405029595
2025-07-25 00:00:00-04:00,,,118.21150436401368,115.65095947265625,55.235927275451004
2025-07-28 00:00:00-04:00,,,118.2424087524414,115.81542190551758,53.872544432635024
2025-07-29 00:00:00-04:00,,,118.34591560363769,115.96836517333985,54.44022503690741
2025-07-30 00:00:00-04:00,,,118.22636985778809,116.0584049987793,50.45067558182195
2025-07-31 00:00:00-04:00,,,117.93497619628906,116.09045104980468,44.14456496797227
2025-08-01 00:00:00-04:00,,,117.5424674987793,116.09560119628907,41.86600073344583
2025-08-04 00:00:00-04:00,,,117.32280197143555,116.21831253051758,44.99364236201776
2025-08-05 00:00:00-04:00,,,117.01795959472656,116.32671066284179,45.11230855974233
2025-08-06 00:00:00-04:00,,,116.61598663330078,116.42489944458008,41.88196766701079
2025-08-07 00:00:00-04:00,,,116.10841484069825,116.48375198364258,43.838677282143024
2025-08-08 00:00:00-04:00,,,115.67705345153809,116.5629118347168,45.52417810054564
2025-08-11 00:00:00-04:00,,,115.38067893981933,116.58459075927735,44.42486393694533
2025-08-12 00:00:00-04:00,,,115.59884948730469,116.69686828613281,52.47139110469875
2025-08-13 00:00:00-04:00,,,115.9405517578125,116.8856185913086,58.49650134411208
2025-08-14 00:00:00-04:00,,,116.06557693481446,117.01207763671874,54.91228092011825
2025-08-15 00:00:00-04:00,,,116.32509117126465,117.1017677307129,55.59322779555994
2025-08-18 00:00:00-04:00,,,116.62943496704102,117.190419921875,52.85775695759741
2025-08-19 00:00:00-04:00,,,116.82469291687012,117.28114242553711,57.101120184983245
2025-08-20 00:00:00-04:00,,,116.80676078796387,117.33325119018555,54.41015267266764
2025-08-21 00:00:00-04:00,,,116.64736633300781,117.27115264892578,49.48749000519053
2025-08-22 00:00:00-04:00,,,116.71959190368652,117.31422088623047,58.68783804443456
2025-08-25 00:00:00-04:00,,,116.70016593933106,117.32398162841797,52.93948919166219
2025-08-26 00:00:00-04:00,,,116.62345733642579,117.35319152832031,51.09232784209097
2025-08-27 00:00:00-04:00,,,116.65533599853515,117.35160018920898,51.92124319812373
2025-08-28 00:00:00-04:00,,,117.16091575622559,117.53318969726563,62.82873325126646
2025-08-29 00:00:00-04:00,,,117.76661491394043,117.74005950927734,63.81571882590728
2025-09-02 00:00:00-04:00,,,118.2831527709961,117.93716796875,62.66380113572369
2025-09-03 00:00:00-04:00,,,118.79769821166992,118.12314254760742,62.67992549096413
2025-09-04 00:00:00-04:00,,,119.55731201171875,118.3440476989746,67.59260144447033
2025-09-05 00:00:00-04:00,,,120.29301719665527,118.55084777832032,67.96868806102174
2025-09-08 00:00:00-04:00,,,120.9659610748291,118.72938919067383,66.07256906232823
2025-09-09 00:00:00-04:00,,,121.56966781616211,118.87544311523438,60.55595743471881
2025-09-10 00:00:00-04:00,,,121.9083812713623,119.00212188720702,54.95733096406216
2025-09-11 00:00:00-04:00,,,122.22916259765626,119.12724655151368,59.85512927731056
2025-09-12 00:00:00-04:00,,,122.44683532714843,119.17865112304688,51.75166666341353
2025-09-15 00:00:00-04:00,,,122.76711845397949,119.26332931518554,56.13168341124567
2025-09-16 00:00:00-04:00,,,123.21740760803223,119.4215283203125,58.76311746335281
2025-09-17 00:00:00-04:00,,,123.54665679931641,119.53529602050781,57.64128732686326
2025-09-18 00:00:00-04:00,,,123.97054672241211,119.66121765136718,59.24575785391297
2025-09-19 00:00:00-04:00,,,124.42731132507325,119.70405487060548,55.94913871762388
2025-09-22 00:00:00-04:00,,,124.66142234802246,119.7648240661621,55.969453682611814
2025-09-23 00:00:00-04:00,,,124.99963760375977,119.88158050537109,54.90695315976522
2025-09-24 00:00:00-04:00,,,125.30248718261718,120.10951446533203,50.7563517807072
2025-09-25 00:00:00-04:00,,,125.46188163757324,120.27807418823242,44.919522564809924
2025-09-26 00:00:00-04:00,,,125.38367881774903,120.41814208984376,48.7434764835059
2025-09-29 00:00:00-04:00,,,125.28853988647461,120.61260345458984,49.64698659934183
2025-09-30 00:00:00-04:00,,,125.45778388977051,120.94270416259765,59.91497989784208
2025-10-01 00:00:00-04:00,,,126.13711700439453,121.3943537902832,72.60832071519107
2025-10-02 00:00:00-04:00,,,126.66005630493164,121.78304733276367,72.71745297397301
2025-10-03 00:00:00-04:00,,,127.3162841796875,122.21290267944336,75.3126781166181
2025-10-06 00:00:00-04:00,,,128.00189743041992,122.64554641723633,75.23405744479042
2025-10-07 00:00:00-04:00,,,128.62892684936523,123.0300503540039,67.51505798520213
2025-10-08 00:00:00-04:00,,,129.47435264587403,123.45349670410157,69.96335322325771
2025-10-09 00:00:00-04:00,,,130.15483474731445,123.89863250732422,68.24022047702003
2025-10-10 00:00:00-04:00,,,130.83496780395507,124.33864776611328,60.270077741629834
2025-10-13 00:00:00-04:00,,,131.47640991210938,124.83690628051758,62.448957132434124
2025-10-14 00:00:00-04:00,,,132.03066368103026,125.30467300415039,62.01669376792229
2025-10-15 00:00:00-04:00,,,132.6886848449707,125.80358612060547,64.27332630237184
2025-10-16 00:00:00-04:00,,,133.37424697875977,126.36452178955078,66.2198378709127
2025-10-17 00:00:00-04:00,,,134.1654899597168,126.92688491821289,67.30469748806736
2025-10-20 00:00:00-04:00,,,135.01013832092286,127.49805801391602,68.72916806068194
2025-10-21 00:00:00-04:00,,,136.00797386169432,128.1324984741211,71.99030792837164
2025-10-22 00:00:00-04:00,,,137.0929977416992,128.70717376708984,72.21157199408802
2025-10-23 00:00:00-04:00,,,138.38140907287598,129.25441711425782,74.05836323709711
2025-10-24 00:00:00-04:00,,,139.62355270385743,129.84133239746095,74.7072943056272
2025-10-27 00:00:00-04:00,,,140.77589263916016,130.39292404174805,69.94678018136976
2025-10-28 00:00:00-04:00,,,141.64933166503906,130.95066284179688,67.56419250079321
2025-10-29 00:00:00-04:00,,,141.87991943359376,131.41644439697265,59.718999010486506
2025-10-30 00:00:00-04:00,,,142.11250381469728,131.90534454345703,60.020838635401574
2025-10-31 00:00:00-04:00,,,142.34808273315429,132.49318923950196,65.27502586187174
2025-11-03 00:00:00-05:00,,,142.5018081665039,132.95843292236327,60.50785599765918
2025-11-04 00:00:00-05:00,,,142.87713775634765,133.50083908081055,62.93429718917912
2025-11-05 00:00:00-05:00,,,143.1746063232422,134.07395629882814,64.11303092183756
2025-11-06 00:00:00-05:00,,,143.54294815063477,134.65367736816407,65.35126555604116
2025-11-07 00:00:00-05:00,,,144.04804611206055,135.09349990844726,62.91605813345069
2025-11-10 00:00:00-05:00,,,144.45382080078124,135.5117886352539,61.66226953039812
2025-11-11 00:00:00-05:00,,,145.0218063354492,136.00013442993165,67.3112700264802
2025-11-12 00:00:00-05:00,,,145.6142478942871,136.53020599365234,70.5214696740442
2025-11-13 00:00:00-05:00,,,145.903231048584,136.90288940429687,57.18692277257471
2025-11-14 00:00:00-05:00,,,146.14779510498047,137.26879608154297,57.011456702493724
2025-11-17 00:00:00-05:00,,,146.22365951538086,137.60113739013673,51.426407623537784
2025-11-18 00:00:00-05:00,,,146.13182373046874,137.95736083984374,49.87089059850701
2025-11-19 00:00:00-05:00,,,146.05845413208007,138.36720291137695,51.180486941888844
2025-11-20 00:00:00-05:00,,,145.93866729736328,138.73821899414062,52.74733393263641
2025-11-21 00:00:00-05:00,,,146.09938049316406,139.30235046386719,64.31502742249977
2025-11-24 00:00:00-05:00,,,146.4492561340332,139.86577911376952,67.56170980768161
2025-11-25 00:00:00-05:00,,,147.01574325561523,140.46999710083008,71.79517032995457
2025-11-26 00:00:00-05:00,,,147.57324676513673,141.02708038330078,64.65202350443586
2025-11-28 00:00:00-05:00,,,148.07934188842773,141.54886260986328,62.59033904071652
2025-12-01 00:00:00-05:00,,,148.26600875854493,142.02866821289064,55.18416157177831
2025-12-02 00:00:00-05:00,,,148.47164077758788,142.48252029418944,52.63912156569345
2025-12-03 00:00:00-05:00,,,148.6303565979004,142.9531266784668,53.44568212958838
2025-12-04 00:00:00-05:00,,,148.70771865844728,143.43604888916016,51.47369252048156
2025-12-05 00:00:00-05:00,,,148.6078971862793,143.9120835876465,45.97382176174916
2025-12-08 00:00:00-05:00,,,148.39328079223634,144.29734069824218,40.9015285027117
2025-12-09 00:00:00-05:00,,,148.1077911376953,144.6394891357422,38.22137167891337
2025-12-10 00:00:00-05:00,,,147.81082153320312,144.94134948730468,44.391037790466584
2025-12-11 00:00:00-05:00,,,147.37909240722655,145.02699615478517,43.40138559555325
2025-12-12 00:00:00-05:00,,,147.01923522949218,145.0465609741211,38.48850082446057
2025-12-15 00:00:00-05:00,,,146.70878982543945,145.02579833984376,40.5776748097615
2025-12-16 00:00:00-05:00,,,146.44276580810546,144.97748474121093,38.4237805446557
2025-12-17 00:00:00-05:00,,,146.08440628051758,144.93955261230468,34.84925605065381
2025-12-18 00:00:00-05:00,,,145.71007537841797,144.86149200439453,35.46257626971246
2025-12-19 00:00:00-05:00,,,145.31977386474608,144.80419464111327,36.37644486462403
2025-12-22 00:00:00-05:00,,,144.68440933227538,144.84212707519532,39.830524619682656
2025-12-23 00:00:00-05:00,,,143.92376861572265,144.84472259521485,39.54154794344895
2025-12-24 00:00:00-05:00,,,142.98145294189453,144.85031280517578,39.4644542153604
2025-12-26 00:00:00-05:00,,,142.18387832641602,144.8251577758789,39.68603640758359
2025-12-29 00:00:00-05:00,,,141.40676727294922,144.76187072753908,38.68388351519988
2025-12-30 00:00:00-05:00,,,140.78387985229492,144.67602416992187,37.98769579568834
2025-12-31 00:00:00-05:00,,,140.14801635742188,144.53767150878906,34.63170634959554
2026-01-02 00:00:00-05:00,,,139.58352584838866,144.38334747314454,41.394550604555775
2026-01-05 00:00:00-05:00,,,139.31450576782225,144.32465209960938,54.7494462151329
2026-01-06 00:00:00-05:00,,,139.43298416137696,144.33271362304689,63.599565280294335
2026-01-07 00:00:00-05:00,,,139.71418991088868,144.33359558105468,63.923552173305374
2026-01-08 00:00:00-05:00,,,139.98273544311525,144.32222625732422,58.45375924674586
2026-01-09 00:00:00-05:00,,,140.2480339050293,144.38083038330078,63.039303848340836
2026-01-12 00:00:00-05:00,,,140.51677932739258,144.4817401123047,61.63254953333912
2026-01-13 00:00:00-05:00,,,140.8612403869629,144.54605560302736,57.294025631140265
2026-01-14 00:00:00-05:00,,,141.1397819519043,144.54247802734375,56.272228693315974
2026-01-15 00:00:00-05:00,,,141.43419799804687,144.55044067382812,53.473666194222126
2026-01-16 00:00:00-05:00,,,141.59538879394532,144.42685302734375,42.60794236289204
2026-01-20 00:00:00-05:00,,,141.5541015625,144.21329010009765,36.71065074952299
2026-01-21 00:00:00-05:00,,,141.69284362792968,144.06415283203125,45.16324911606742
2026-01-22 00:00:00-05:00,,,141.71070022583007,143.90718872070312,43.35885971724548
2026-01-23 00:00:00-05:00,,,141.5575424194336,143.68621124267577,38.19771762501374
2026-01-26 00:00:00-05:00,,,141.43638076782227,143.416142578125,39.497548925768164
2026-01-27 00:00:00-05:00,,,141.32672576904298,143.11014892578126,40.17508172361305
2026-01-28 00:00:00-05:00,,,141.13602981567382,142.854990234375,37.07507839448787
2026-01-29 00:00:00-05:00,,,140.93080673217773,142.58922882080077,36.207186250921566
2026-01-30 00:00:00-05:00,,,140.8319450378418,142.38098571777343,37.7248238178473
2026-02-02 00:00:00-05:00,,,140.71625061035155,142.21711822509766,41.69129114394916
2026-02-03 00:00:00-05:00,,,140.18950119018555,141.97707092285157,36.419352434760604
2026-02-04 00:00:00-05:00,,,139.45850067138673,141.74064697265624,38.581103741515015
2026-02-05 00:00:00-05:00,,,138.55000076293945,141.31384368896485,33.67790859435657
2026-02-06 00:00:00-05:00,,,137.7410011291504,140.8389242553711,33.59531326355032
2026-02-09 00:00:00-05:00,,,136.69000091552735,140.25053344726564,30.77722456358446
2026-02-10 00:00:00-05:00,,,135.74050064086913,139.74864166259766,35.01100205122825
2026-02-11 00:00:00-05:00,,,134.86949996948243,139.26211883544923,34.85792837049597
2026-02-12 00:00:00-05:00,,,133.81749992370607,138.7630744934082,29.310377820222183
2026-02-13 00:00:00-05:00,,,132.86649971008302,138.30838424682617,32.00631852260526
2026-02-17 00:00:00-05:00,,,132.0779998779297,137.80591033935548,29.480556047657153
2026-02-18 00:00:00-05:00,,,131.63349990844728,137.38360260009765,37.84021796164394
2026-02-19 00:00:00-05:00,,,130.96199951171874,137.00579376220702,36.91906335516816
2026-02-20 00:00:00-05:00,,,130.17549934387208,136.62007614135743,32.09509580153298
